"DoY","Year","Site","Index","Phenophase","Sex","Orchard","Clone","Date","Phenophase_Derived","TreeID","Heatsum"
144,2006,"PGTIS",4118,"-","FEMALE",228,989,"2006-5-24","1",472,165.54192006588
144,2006,"PGTIS",4119,"-","FEMALE",228,989,"2006-5-24","1",476,165.54192006588
144,2006,"PGTIS",4121,"4","FEMALE",228,1460,"2006-5-24","2",481,165.54192006588
144,2006,"PGTIS",4122,"-","FEMALE",228,1460,"2006-5-24","1",482,165.54192006588
144,2006,"PGTIS",4123,"-","FEMALE",228,1461,"2006-5-24","1",487,165.54192006588
144,2006,"PGTIS",4124,"-","FEMALE",228,1461,"2006-5-24","1",489,165.54192006588
144,2006,"PGTIS",4125,"-","FEMALE",228,1462,"2006-5-24","1",494,165.54192006588
144,2006,"PGTIS",4126,"-","FEMALE",228,1462,"2006-5-24","1",496,165.54192006588
144,2006,"PGTIS",4127,"-","FEMALE",228,1463,"2006-5-24","1",506,165.54192006588
144,2006,"PGTIS",4128,"-","FEMALE",228,1463,"2006-5-24","1",507,165.54192006588
144,2006,"PGTIS",4129,"-","FEMALE",228,1464,"2006-5-24","1",510,165.54192006588
144,2006,"PGTIS",4130,"-","FEMALE",228,1464,"2006-5-24","1",514,165.54192006588
144,2006,"PGTIS",4132,"-","FEMALE",228,1465,"2006-5-24","1",519,165.54192006588
144,2006,"PGTIS",4134,"-","FEMALE",228,1465,"2006-5-24","1",521,165.54192006588
144,2006,"PGTIS",4135,"-","FEMALE",228,1466,"2006-5-24","1",527,165.54192006588
144,2006,"PGTIS",4136,"-","FEMALE",228,1466,"2006-5-24","1",528,165.54192006588
144,2006,"PGTIS",4137,"-","FEMALE",228,1467,"2006-5-24","1",536,165.54192006588
144,2006,"PGTIS",4138,"3","FEMALE",228,1467,"2006-5-24","2",537,165.54192006588
144,2006,"PGTIS",4139,"receptive20","FEMALE",228,1532,"2006-05-24","2",542,165.54192006588
144,2006,"PGTIS",4140,"-","FEMALE",228,1532,"2006-5-24","1",543,165.54192006588
144,2006,"PGTIS",4141,"-","FEMALE",228,1532,"2006-5-24","1",545,165.54192006588
144,2006,"PGTIS",4142,"-","FEMALE",228,1533,"2006-5-24","1",550,165.54192006588
144,2006,"PGTIS",4143,"-","FEMALE",228,1533,"2006-5-24","1",551,165.54192006588
144,2006,"PGTIS",4145,"-","FEMALE",228,1536,"2006-5-24","1",558,165.54192006588
144,2006,"PGTIS",4146,"-","FEMALE",228,1536,"2006-5-24","1",559,165.54192006588
144,2006,"PGTIS",4147,"-","FEMALE",228,1538,"2006-5-24","1",562,165.54192006588
144,2006,"PGTIS",4148,"-","FEMALE",228,1538,"2006-5-24","1",563,165.54192006588
144,2006,"PGTIS",4150,"-","FEMALE",228,1539,"2006-5-24","1",568,165.54192006588
144,2006,"PGTIS",4151,"-","FEMALE",228,1539,"2006-5-24","1",571,165.54192006588
144,2006,"PGTIS",4153,"-","FEMALE",228,1540,"2006-5-24","1",577,165.54192006588
144,2006,"PGTIS",4155,"-","FEMALE",228,1540,"2006-5-24","1",579,165.54192006588
144,2006,"PGTIS",4156,"-","FEMALE",228,1560,"2006-5-24","1",583,165.54192006588
144,2006,"PGTIS",4157,"-","FEMALE",228,1560,"2006-5-24","1",584,165.54192006588
144,2006,"PGTIS",4158,"-","FEMALE",228,1560,"2006-5-24","1",585,165.54192006588
144,2006,"PGTIS",4159,"-","FEMALE",228,1571,"2006-5-24","1",593,165.54192006588
144,2006,"PGTIS",4160,"-","FEMALE",228,1571,"2006-5-24","1",595,165.54192006588
144,2006,"PGTIS",4161,"-","FEMALE",228,1581,"2006-5-24","1",598,165.54192006588
144,2006,"PGTIS",4162,"-","FEMALE",228,1581,"2006-5-24","1",600,165.54192006588
144,2006,"PGTIS",4163,"-","FEMALE",228,1583,"2006-5-24","1",606,165.54192006588
144,2006,"PGTIS",4164,"-","FEMALE",228,1583,"2006-5-24","1",607,165.54192006588
144,2006,"PGTIS",4166,"4","FEMALE",228,1584,"2006-5-24","2",613,165.54192006588
144,2006,"PGTIS",4167,"3","FEMALE",228,1584,"2006-5-24","2",614,165.54192006588
144,2006,"PGTIS",4169,"-","FEMALE",228,1584,"2006-5-24","1",617,165.54192006588
144,2006,"PGTIS",4170,"-","FEMALE",228,1585,"2006-5-24","1",622,165.54192006588
144,2006,"PGTIS",4171,"-","FEMALE",228,1585,"2006-5-24","1",623,165.54192006588
144,2006,"PGTIS",4172,"-","FEMALE",228,1586,"2006-5-24","1",630,165.54192006588
144,2006,"PGTIS",4173,"-","FEMALE",228,1586,"2006-5-24","1",631,165.54192006588
144,2006,"PGTIS",4174,"-","FEMALE",228,1588,"2006-5-24","1",635,165.54192006588
144,2006,"PGTIS",4175,"receptive20","FEMALE",228,1588,"2006-05-24","2",638,165.54192006588
144,2006,"PGTIS",4176,"4","FEMALE",228,1588,"2006-5-24","2",639,165.54192006588
144,2006,"PGTIS",4177,"-","FEMALE",228,1589,"2006-5-24","1",642,165.54192006588
144,2006,"PGTIS",4178,"-","FEMALE",228,1589,"2006-5-24","1",647,165.54192006588
144,2006,"PGTIS",4179,"-","FEMALE",228,1590,"2006-5-24","1",651,165.54192006588
144,2006,"PGTIS",4180,"-","FEMALE",228,1590,"2006-5-24","1",652,165.54192006588
144,2006,"PGTIS",4182,"-","FEMALE",228,1593,"2006-5-24","1",660,165.54192006588
144,2006,"PGTIS",4183,"-","FEMALE",228,1593,"2006-5-24","1",662,165.54192006588
144,2006,"PGTIS",4184,"-","FEMALE",228,1594,"2006-5-24","1",668,165.54192006588
144,2006,"PGTIS",4185,"-","FEMALE",228,1594,"2006-5-24","1",671,165.54192006588
144,2006,"PGTIS",4186,"-","FEMALE",228,1595,"2006-5-24","1",674,165.54192006588
144,2006,"PGTIS",4188,"-","FEMALE",228,1596,"2006-5-24","1",683,165.54192006588
144,2006,"PGTIS",4189,"-","FEMALE",228,1596,"2006-5-24","1",686,165.54192006588
144,2006,"PGTIS",4190,"-","FEMALE",228,1599,"2006-5-24","1",691,165.54192006588
144,2006,"PGTIS",4191,"-","FEMALE",228,1599,"2006-5-24","1",695,165.54192006588
144,2006,"PGTIS",4193,"-","FEMALE",228,2000,"2006-5-24","1",701,165.54192006588
144,2006,"PGTIS",4194,"-","FEMALE",228,2000,"2006-5-24","1",703,165.54192006588
144,2006,"PGTIS",2287,"pollenshed20","MALE",223,1467,"2006-05-24","2",248,165.54192006588
144,2006,"PGTIS",2288,"4","MALE",223,1468,"2006-5-24","2",254,165.54192006588
144,2006,"PGTIS",2289,"4","MALE",223,1468,"2006-5-24","2",255,165.54192006588
144,2006,"PGTIS",2290,"4","MALE",223,1469,"2006-5-24","2",258,165.54192006588
144,2006,"PGTIS",2291,"pollenshed20","MALE",223,1469,"2006-05-24","2",260,165.54192006588
144,2006,"PGTIS",2292,"4","MALE",223,1469,"2006-5-24","2",261,165.54192006588
144,2006,"PGTIS",2294,"-","MALE",223,1470,"2006-5-24","1",268,165.54192006588
144,2006,"PGTIS",2295,"-","MALE",223,1470,"2006-5-24","1",269,165.54192006588
144,2006,"PGTIS",2296,"4","MALE",223,1471,"2006-5-24","2",272,165.54192006588
144,2006,"PGTIS",2297,"-","MALE",223,1471,"2006-5-24","1",273,165.54192006588
144,2006,"PGTIS",2298,"4","MALE",223,1473,"2006-5-24","2",278,165.54192006588
144,2006,"PGTIS",2299,"4","MALE",223,1473,"2006-5-24","2",279,165.54192006588
144,2006,"PGTIS",2300,"-","MALE",223,1474,"2006-5-24","1",282,165.54192006588
144,2006,"PGTIS",2301,"-","MALE",223,1474,"2006-5-24","1",283,165.54192006588
144,2006,"PGTIS",2302,"4","MALE",223,1476,"2006-5-24","2",286,165.54192006588
144,2006,"PGTIS",2303,"4","MALE",223,1476,"2006-5-24","2",288,165.54192006588
144,2006,"PGTIS",2304,"4","MALE",223,1477,"2006-5-24","2",295,165.54192006588
144,2006,"PGTIS",2305,"4","MALE",223,1477,"2006-5-24","2",297,165.54192006588
144,2006,"PGTIS",2306,"pollenshed20","MALE",223,1477,"2006-05-24","2",298,165.54192006588
144,2006,"PGTIS",2307,"-","MALE",223,1480,"2006-5-24","1",303,165.54192006588
144,2006,"PGTIS",2308,"-","MALE",223,1480,"2006-5-24","1",304,165.54192006588
144,2006,"PGTIS",2309,"-","MALE",223,1482,"2006-5-24","1",309,165.54192006588
144,2006,"PGTIS",2310,"-","MALE",223,1482,"2006-5-24","1",311,165.54192006588
144,2006,"PGTIS",2312,"4","MALE",223,1483,"2006-5-24","2",318,165.54192006588
144,2006,"PGTIS",2313,"-","MALE",223,1485,"2006-5-24","1",324,165.54192006588
144,2006,"PGTIS",2314,"4","MALE",223,1485,"2006-5-24","2",326,165.54192006588
144,2006,"PGTIS",2315,"pollenshed20","MALE",223,1485,"2006-05-24","2",329,165.54192006588
144,2006,"PGTIS",2316,"-","MALE",223,1486,"2006-5-24","1",337,165.54192006588
144,2006,"PGTIS",2317,"4","MALE",223,1486,"2006-5-24","2",338,165.54192006588
144,2006,"PGTIS",2318,"-","MALE",223,1487,"2006-5-24","1",345,165.54192006588
144,2006,"PGTIS",2319,"-","MALE",223,1487,"2006-5-24","1",346,165.54192006588
144,2006,"PGTIS",2320,"-","MALE",223,1489,"2006-5-24","1",350,165.54192006588
144,2006,"PGTIS",2321,"-","MALE",223,1489,"2006-5-24","1",352,165.54192006588
144,2006,"PGTIS",2322,"-","MALE",223,1490,"2006-5-24","1",358,165.54192006588
144,2006,"PGTIS",2323,"-","MALE",223,1490,"2006-5-24","1",360,165.54192006588
144,2006,"PGTIS",2324,"4","MALE",223,1500,"2006-5-24","2",362,165.54192006588
144,2006,"PGTIS",2325,"4","MALE",223,1501,"2006-5-24","2",365,165.54192006588
144,2006,"PGTIS",2326,"pollenshed20","MALE",223,1501,"2006-05-24","2",366,165.54192006588
144,2006,"PGTIS",2327,"4","MALE",223,1501,"2006-5-24","2",367,165.54192006588
144,2006,"PGTIS",2328,"pollenshed20","MALE",223,1503,"2006-05-24","2",371,165.54192006588
144,2006,"PGTIS",2329,"-","MALE",223,1530,"2006-5-24","1",378,165.54192006588
144,2006,"PGTIS",2330,"4","MALE",223,1530,"2006-5-24","2",379,165.54192006588
144,2006,"PGTIS",2331,"pollenshed20","MALE",223,1532,"2006-05-24","2",381,165.54192006588
144,2006,"PGTIS",2332,"pollenshed20","MALE",223,1540,"2006-05-24","2",384,165.54192006588
144,2006,"PGTIS",2333,"-","MALE",223,1541,"2006-5-24","1",389,165.54192006588
144,2006,"PGTIS",2335,"-","MALE",223,1541,"2006-5-24","1",393,165.54192006588
144,2006,"PGTIS",2336,"-","MALE",223,1558,"2006-5-24","1",398,165.54192006588
144,2006,"PGTIS",2337,"-","MALE",223,1558,"2006-5-24","1",402,165.54192006588
144,2006,"PGTIS",2338,"-","MALE",223,1563,"2006-5-24","1",407,165.54192006588
144,2006,"PGTIS",2339,"4","MALE",223,1563,"2006-5-24","2",408,165.54192006588
144,2006,"PGTIS",2340,"pollenshed20","MALE",223,1584,"2006-05-24","2",413,165.54192006588
144,2006,"PGTIS",4195,"-","MALE",228,910,"2006-5-24","1",424,165.54192006588
144,2006,"PGTIS",4196,"-","MALE",228,910,"2006-5-24","1",427,165.54192006588
144,2006,"PGTIS",4197,"4","MALE",228,951,"2006-5-24","2",430,165.54192006588
144,2006,"PGTIS",4198,"4","MALE",228,951,"2006-5-24","2",431,165.54192006588
144,2006,"PGTIS",4199,"-","MALE",228,981,"2006-5-24","1",436,165.54192006588
144,2006,"PGTIS",4200,"4","MALE",228,981,"2006-5-24","2",437,165.54192006588
144,2006,"PGTIS",4201,"-","MALE",228,982,"2006-5-24","1",443,165.54192006588
144,2006,"PGTIS",4202,"-","MALE",228,982,"2006-5-24","1",444,165.54192006588
144,2006,"PGTIS",4203,"4","MALE",228,984,"2006-5-24","2",456,165.54192006588
144,2006,"PGTIS",4204,"-","MALE",228,984,"2006-5-24","1",458,165.54192006588
144,2006,"PGTIS",4205,"-","MALE",228,985,"2006-5-24","1",459,165.54192006588
144,2006,"PGTIS",4206,"4","MALE",228,986,"2006-5-24","2",462,165.54192006588
144,2006,"PGTIS",4208,"-","MALE",228,986,"2006-5-24","1",464,165.54192006588
144,2006,"PGTIS",4209,"-","MALE",228,987,"2006-5-24","1",467,165.54192006588
144,2006,"PGTIS",4210,"pollenshed20","MALE",228,987,"2006-05-24","2",469,165.54192006588
144,2006,"PGTIS",4211,"-","MALE",228,989,"2006-5-24","1",472,165.54192006588
144,2006,"PGTIS",4212,"-","MALE",228,989,"2006-5-24","1",476,165.54192006588
144,2006,"PGTIS",4213,"pollenshed20","MALE",228,1460,"2006-05-24","2",480,165.54192006588
144,2006,"PGTIS",4214,"-","MALE",228,1460,"2006-5-24","1",481,165.54192006588
144,2006,"PGTIS",4215,"-","MALE",228,1460,"2006-5-24","1",482,165.54192006588
144,2006,"PGTIS",4216,"-","MALE",228,1461,"2006-5-24","1",487,165.54192006588
144,2006,"PGTIS",4217,"-","MALE",228,1461,"2006-5-24","1",489,165.54192006588
144,2006,"PGTIS",4218,"-","MALE",228,1462,"2006-5-24","1",494,165.54192006588
144,2006,"PGTIS",4219,"-","MALE",228,1462,"2006-5-24","1",496,165.54192006588
144,2006,"PGTIS",4220,"-","MALE",228,1463,"2006-5-24","1",506,165.54192006588
144,2006,"PGTIS",4221,"-","MALE",228,1463,"2006-5-24","1",507,165.54192006588
144,2006,"PGTIS",4222,"-","MALE",228,1464,"2006-5-24","1",510,165.54192006588
144,2006,"PGTIS",4223,"-","MALE",228,1464,"2006-5-24","1",514,165.54192006588
144,2006,"PGTIS",4225,"-","MALE",228,1465,"2006-5-24","1",519,165.54192006588
144,2006,"PGTIS",4226,"pollenshed20","MALE",228,1465,"2006-05-24","2",520,165.54192006588
144,2006,"PGTIS",4227,"4","MALE",228,1465,"2006-5-24","2",521,165.54192006588
144,2006,"PGTIS",4228,"-","MALE",228,1466,"2006-5-24","1",527,165.54192006588
144,2006,"PGTIS",4229,"-","MALE",228,1466,"2006-5-24","1",528,165.54192006588
144,2006,"PGTIS",4230,"4","MALE",228,1467,"2006-5-24","2",536,165.54192006588
144,2006,"PGTIS",4231,"4","MALE",228,1467,"2006-5-24","2",537,165.54192006588
144,2006,"PGTIS",4233,"4","MALE",228,1532,"2006-5-24","2",543,165.54192006588
144,2006,"PGTIS",4234,"4","MALE",228,1532,"2006-5-24","2",545,165.54192006588
144,2006,"PGTIS",4235,"-","MALE",228,1533,"2006-5-24","1",550,165.54192006588
144,2006,"PGTIS",4236,"-","MALE",228,1533,"2006-5-24","1",551,165.54192006588
144,2006,"PGTIS",4238,"-","MALE",228,1536,"2006-5-24","1",558,165.54192006588
144,2006,"PGTIS",4239,"-","MALE",228,1536,"2006-5-24","1",559,165.54192006588
144,2006,"PGTIS",4240,"4","MALE",228,1538,"2006-5-24","2",562,165.54192006588
144,2006,"PGTIS",4241,"-","MALE",228,1538,"2006-5-24","1",563,165.54192006588
144,2006,"PGTIS",4243,"-","MALE",228,1539,"2006-5-24","1",568,165.54192006588
144,2006,"PGTIS",4244,"4","MALE",228,1539,"2006-5-24","2",571,165.54192006588
144,2006,"PGTIS",4246,"4","MALE",228,1540,"2006-5-24","2",577,165.54192006588
144,2006,"PGTIS",4248,"-","MALE",228,1540,"2006-5-24","1",579,165.54192006588
144,2006,"PGTIS",4249,"-","MALE",228,1560,"2006-5-24","1",583,165.54192006588
144,2006,"PGTIS",4250,"-","MALE",228,1560,"2006-5-24","1",584,165.54192006588
144,2006,"PGTIS",4251,"-","MALE",228,1560,"2006-5-24","1",585,165.54192006588
144,2006,"PGTIS",4252,"-","MALE",228,1571,"2006-5-24","1",593,165.54192006588
144,2006,"PGTIS",4253,"-","MALE",228,1571,"2006-5-24","1",595,165.54192006588
144,2006,"PGTIS",4254,"-","MALE",228,1581,"2006-5-24","1",598,165.54192006588
144,2006,"PGTIS",4255,"-","MALE",228,1581,"2006-5-24","1",600,165.54192006588
144,2006,"PGTIS",4256,"4","MALE",228,1583,"2006-5-24","2",606,165.54192006588
144,2006,"PGTIS",4257,"-","MALE",228,1583,"2006-5-24","1",607,165.54192006588
144,2006,"PGTIS",4258,"pollenshed20","MALE",228,1583,"2006-05-24","2",610,165.54192006588
144,2006,"PGTIS",4259,"4","MALE",228,1584,"2006-5-24","2",613,165.54192006588
144,2006,"PGTIS",4260,"4","MALE",228,1584,"2006-5-24","2",614,165.54192006588
144,2006,"PGTIS",4261,"pollenshed20","MALE",228,1584,"2006-05-24","2",615,165.54192006588
144,2006,"PGTIS",4262,"4","MALE",228,1584,"2006-5-24","2",617,165.54192006588
144,2006,"PGTIS",4263,"4","MALE",228,1585,"2006-5-24","2",622,165.54192006588
144,2006,"PGTIS",4264,"4","MALE",228,1585,"2006-5-24","2",623,165.54192006588
144,2006,"PGTIS",4265,"4","MALE",228,1586,"2006-5-24","2",630,165.54192006588
144,2006,"PGTIS",4266,"4","MALE",228,1586,"2006-5-24","2",631,165.54192006588
144,2006,"PGTIS",4267,"-","MALE",228,1588,"2006-5-24","1",635,165.54192006588
144,2006,"PGTIS",4269,"-","MALE",228,1588,"2006-5-24","1",639,165.54192006588
144,2006,"PGTIS",4270,"-","MALE",228,1589,"2006-5-24","1",642,165.54192006588
144,2006,"PGTIS",4271,"4","MALE",228,1589,"2006-5-24","2",647,165.54192006588
144,2006,"PGTIS",4272,"-","MALE",228,1590,"2006-5-24","1",651,165.54192006588
144,2006,"PGTIS",4273,"-","MALE",228,1590,"2006-5-24","1",652,165.54192006588
144,2006,"PGTIS",4275,"-","MALE",228,1593,"2006-5-24","1",660,165.54192006588
144,2006,"PGTIS",4276,"4","MALE",228,1593,"2006-5-24","2",662,165.54192006588
144,2006,"PGTIS",4277,"-","MALE",228,1594,"2006-5-24","1",668,165.54192006588
144,2006,"PGTIS",4278,"-","MALE",228,1594,"2006-5-24","1",671,165.54192006588
144,2006,"PGTIS",4279,"4","MALE",228,1595,"2006-5-24","2",674,165.54192006588
144,2006,"PGTIS",4281,"4","MALE",228,1596,"2006-5-24","2",683,165.54192006588
144,2006,"PGTIS",4282,"4","MALE",228,1596,"2006-5-24","2",686,165.54192006588
144,2006,"PGTIS",4283,"-","MALE",228,1599,"2006-5-24","1",691,165.54192006588
144,2006,"PGTIS",4284,"-","MALE",228,1599,"2006-5-24","1",695,165.54192006588
144,2006,"PGTIS",4286,"-","MALE",228,2000,"2006-5-24","1",701,165.54192006588
144,2006,"PGTIS",4287,"-","MALE",228,2000,"2006-5-24","1",703,165.54192006588
122,2006,"Vernon",5575,"receptive20","FEMALE",222,222,"2006-05-02","2",925,165.660049200058
155,2001,"PGTIS",1812,"-","FEMALE",223,1468,"2001-6-4","1",253,167.584511518478
155,2001,"PGTIS",1813,"-","FEMALE",223,1468,"2001-6-4","1",254,167.584511518478
155,2001,"PGTIS",1814,"3","FEMALE",223,1469,"2001-6-4","2",259,167.584511518478
155,2001,"PGTIS",1815,"3","FEMALE",223,1469,"2001-6-4","2",261,167.584511518478
155,2001,"PGTIS",1816,"3","FEMALE",223,1470,"2001-6-4","2",268,167.584511518478
155,2001,"PGTIS",1817,"3","FEMALE",223,1470,"2001-6-4","2",269,167.584511518478
155,2001,"PGTIS",1818,"-","FEMALE",223,1471,"2001-6-4","1",272,167.584511518478
155,2001,"PGTIS",1819,"-","FEMALE",223,1471,"2001-6-4","1",273,167.584511518478
155,2001,"PGTIS",1820,"-","FEMALE",223,1473,"2001-6-4","1",278,167.584511518478
155,2001,"PGTIS",1821,"-","FEMALE",223,1473,"2001-6-4","1",279,167.584511518478
155,2001,"PGTIS",1822,"3","FEMALE",223,1474,"2001-6-4","2",282,167.584511518478
155,2001,"PGTIS",1823,"3","FEMALE",223,1474,"2001-6-4","2",283,167.584511518478
155,2001,"PGTIS",1824,"3","FEMALE",223,1476,"2001-6-4","2",286,167.584511518478
155,2001,"PGTIS",1825,"3","FEMALE",223,1476,"2001-6-4","2",288,167.584511518478
155,2001,"PGTIS",1826,"-","FEMALE",223,1477,"2001-6-4","1",295,167.584511518478
155,2001,"PGTIS",1827,"3","FEMALE",223,1477,"2001-6-4","2",296,167.584511518478
155,2001,"PGTIS",1828,"-","FEMALE",223,1480,"2001-6-4","1",303,167.584511518478
155,2001,"PGTIS",1829,"-","FEMALE",223,1480,"2001-6-4","1",304,167.584511518478
155,2001,"PGTIS",1830,"3","FEMALE",223,1482,"2001-6-4","2",309,167.584511518478
155,2001,"PGTIS",1831,"-","FEMALE",223,1482,"2001-6-4","1",311,167.584511518478
155,2001,"PGTIS",1832,"4","FEMALE",223,1483,"2001-6-4","2",318,167.584511518478
155,2001,"PGTIS",1833,"4","FEMALE",223,1483,"2001-6-4","2",320,167.584511518478
155,2001,"PGTIS",1834,"-","FEMALE",223,1485,"2001-6-4","1",324,167.584511518478
155,2001,"PGTIS",1835,"-","FEMALE",223,1486,"2001-6-4","1",336,167.584511518478
155,2001,"PGTIS",1836,"-","FEMALE",223,1486,"2001-6-4","1",337,167.584511518478
155,2001,"PGTIS",1837,"-","FEMALE",223,1487,"2001-6-4","1",345,167.584511518478
155,2001,"PGTIS",1838,"-","FEMALE",223,1487,"2001-6-4","1",346,167.584511518478
155,2001,"PGTIS",1839,"3","FEMALE",223,1489,"2001-6-4","2",351,167.584511518478
155,2001,"PGTIS",1840,"3","FEMALE",223,1489,"2001-6-4","2",353,167.584511518478
155,2001,"PGTIS",1841,"-","FEMALE",223,1490,"2001-6-4","1",359,167.584511518478
155,2001,"PGTIS",1842,"-","FEMALE",223,1490,"2001-6-4","1",361,167.584511518478
155,2001,"PGTIS",1843,"4","FEMALE",223,1501,"2001-6-4","2",365,167.584511518478
155,2001,"PGTIS",1844,"3","FEMALE",223,1501,"2001-6-4","2",367,167.584511518478
155,2001,"PGTIS",1845,"-","FEMALE",223,1530,"2001-6-4","1",374,167.584511518478
155,2001,"PGTIS",1846,"-","FEMALE",223,1530,"2001-6-4","1",378,167.584511518478
155,2001,"PGTIS",1847,"-","FEMALE",223,1541,"2001-6-4","1",389,167.584511518478
155,2001,"PGTIS",1848,"-","FEMALE",223,1541,"2001-6-4","1",392,167.584511518478
155,2001,"PGTIS",1849,"-","FEMALE",223,1558,"2001-6-4","1",400,167.584511518478
155,2001,"PGTIS",1850,"-","FEMALE",223,1558,"2001-6-4","1",402,167.584511518478
155,2001,"PGTIS",1851,"-","FEMALE",223,1585,"2001-6-4","1",416,167.584511518478
155,2001,"PGTIS",1852,"4","MALE",223,1468,"2001-6-4","2",253,167.584511518478
155,2001,"PGTIS",1853,"4","MALE",223,1468,"2001-6-4","2",254,167.584511518478
155,2001,"PGTIS",1854,"4","MALE",223,1469,"2001-6-4","2",259,167.584511518478
155,2001,"PGTIS",1855,"4","MALE",223,1469,"2001-6-4","2",261,167.584511518478
155,2001,"PGTIS",1856,"4","MALE",223,1470,"2001-6-4","2",268,167.584511518478
155,2001,"PGTIS",1857,"4","MALE",223,1470,"2001-6-4","2",269,167.584511518478
155,2001,"PGTIS",1858,"4","MALE",223,1471,"2001-6-4","2",272,167.584511518478
155,2001,"PGTIS",1859,"4","MALE",223,1471,"2001-6-4","2",273,167.584511518478
155,2001,"PGTIS",1860,"4","MALE",223,1473,"2001-6-4","2",278,167.584511518478
155,2001,"PGTIS",1861,"4","MALE",223,1473,"2001-6-4","2",279,167.584511518478
155,2001,"PGTIS",1862,"4","MALE",223,1474,"2001-6-4","2",282,167.584511518478
155,2001,"PGTIS",1863,"4","MALE",223,1474,"2001-6-4","2",283,167.584511518478
155,2001,"PGTIS",1864,"4","MALE",223,1476,"2001-6-4","2",286,167.584511518478
155,2001,"PGTIS",1865,"4","MALE",223,1476,"2001-6-4","2",288,167.584511518478
155,2001,"PGTIS",1866,"4","MALE",223,1477,"2001-6-4","2",295,167.584511518478
155,2001,"PGTIS",1867,"4","MALE",223,1477,"2001-6-4","2",296,167.584511518478
155,2001,"PGTIS",1868,"-","MALE",223,1480,"2001-6-4","1",303,167.584511518478
155,2001,"PGTIS",1869,"4","MALE",223,1480,"2001-6-4","2",304,167.584511518478
155,2001,"PGTIS",1870,"-","MALE",223,1482,"2001-6-4","1",309,167.584511518478
155,2001,"PGTIS",1871,"4","MALE",223,1482,"2001-6-4","2",311,167.584511518478
155,2001,"PGTIS",1872,"4","MALE",223,1483,"2001-6-4","2",318,167.584511518478
155,2001,"PGTIS",1873,"4","MALE",223,1483,"2001-6-4","2",320,167.584511518478
155,2001,"PGTIS",1874,"-","MALE",223,1485,"2001-6-4","1",324,167.584511518478
155,2001,"PGTIS",1875,"4","MALE",223,1486,"2001-6-4","2",336,167.584511518478
155,2001,"PGTIS",1876,"4","MALE",223,1486,"2001-6-4","2",337,167.584511518478
155,2001,"PGTIS",1877,"4","MALE",223,1487,"2001-6-4","2",345,167.584511518478
155,2001,"PGTIS",1878,"4","MALE",223,1487,"2001-6-4","2",346,167.584511518478
155,2001,"PGTIS",1879,"4","MALE",223,1489,"2001-6-4","2",351,167.584511518478
