"","Sex","Year","DoY","Index","Clone","Phenophase_Derived","Heat","Heatsum","Orchard"
"437","FEMALE",1997,157,3032,1563,"3",7.3,303.1,228
"438","FEMALE",1997,159,3032,1563,"3",6.8,316.4,228
"439","FEMALE",1997,161,3032,1563,"3",10.3,334,228
"440","FEMALE",1997,163,3032,1563,"3",12.5,358.8,228
"441","FEMALE",1997,146,3034,1593,"1",9.5,202.3,228
"442","FEMALE",1997,148,3034,1593,"1",10.5,222.1,228
"443","FEMALE",1997,150,3034,1593,"1",10.3,243.2,228
"444","FEMALE",1997,153,3034,1593,"1",8.5,270.7,228
"445","FEMALE",1997,155,3034,1593,"2",7,288,228
"446","FEMALE",1997,157,3034,1593,"2",7.3,303.1,228
"447","FEMALE",1997,159,3034,1593,"2",6.8,316.4,228
"448","FEMALE",1997,161,3034,1593,"3",10.3,334,228
"449","FEMALE",1997,163,3034,1593,"3",12.5,358.8,228
"450","FEMALE",1997,146,3036,1533,"1",9.5,202.3,228
"451","FEMALE",1997,148,3036,1533,"2",10.5,222.1,228
"452","FEMALE",1997,150,3036,1533,"2",10.3,243.2,228
"453","FEMALE",1997,153,3036,1533,"2",8.5,270.7,228
"454","FEMALE",1997,155,3036,1533,"2",7,288,228
"455","FEMALE",1997,157,3036,1533,"3",7.3,303.1,228
"456","FEMALE",1997,159,3036,1533,"3",6.8,316.4,228
"457","FEMALE",1997,161,3036,1533,"3",10.3,334,228
"458","FEMALE",1997,163,3036,1533,"3",12.5,358.8,228
"459","FEMALE",1997,146,3037,1596,"1",9.5,202.3,228
"460","FEMALE",1997,148,3037,1596,"2",10.5,222.1,228
"461","FEMALE",1997,150,3037,1596,"2",10.3,243.2,228
"462","FEMALE",1997,153,3037,1596,"2",8.5,270.7,228
"463","FEMALE",1997,155,3037,1596,"2",7,288,228
"464","FEMALE",1997,157,3037,1596,"3",7.3,303.1,228
"465","FEMALE",1997,159,3037,1596,"3",6.8,316.4,228
"466","FEMALE",1997,161,3037,1596,"3",10.3,334,228
"467","FEMALE",1997,163,3037,1596,"3",12.5,358.8,228
"468","FEMALE",1997,146,3040,910,"1",9.5,202.3,228
"469","FEMALE",1997,148,3040,910,"1",10.5,222.1,228
"470","FEMALE",1997,150,3040,910,"1",10.3,243.2,228
"471","FEMALE",1997,153,3040,910,"2",8.5,270.7,228
"472","FEMALE",1997,155,3040,910,"2",7,288,228
"473","FEMALE",1997,157,3040,910,"2",7.3,303.1,228
"474","FEMALE",1997,159,3040,910,"2",6.8,316.4,228
"475","FEMALE",1997,161,3040,910,"3",10.3,334,228
"476","FEMALE",1997,163,3040,910,"3",12.5,358.8,228
"477","FEMALE",1997,146,3041,983,"1",9.5,202.3,228
"478","FEMALE",1997,148,3041,983,"1",10.5,222.1,228
"479","FEMALE",1997,150,3041,983,"1",10.3,243.2,228
"480","FEMALE",1997,153,3041,983,"2",8.5,270.7,228
"481","FEMALE",1997,155,3041,983,"2",7,288,228
"482","FEMALE",1997,157,3041,983,"2",7.3,303.1,228
"483","FEMALE",1997,159,3041,983,"2",6.8,316.4,228
"484","FEMALE",1997,161,3041,983,"3",10.3,334,228
"485","FEMALE",1997,163,3041,983,"3",12.5,358.8,228
"486","FEMALE",1997,146,3042,1536,"1",9.5,202.3,228
"487","FEMALE",1997,148,3042,1536,"1",10.5,222.1,228
"488","FEMALE",1997,150,3042,1536,"2",10.3,243.2,228
"489","FEMALE",1997,153,3042,1536,"2",8.5,270.7,228
"490","FEMALE",1997,155,3042,1536,"2",7,288,228
"491","FEMALE",1997,157,3042,1536,"2",7.3,303.1,228
"492","FEMALE",1997,159,3042,1536,"3",6.8,316.4,228
"493","FEMALE",1997,161,3042,1536,"3",10.3,334,228
"494","FEMALE",1997,163,3042,1536,"3",12.5,358.8,228
"495","FEMALE",1997,146,3043,1584,"2",9.5,202.3,228
"496","FEMALE",1997,148,3043,1584,"2",10.5,222.1,228
"497","FEMALE",1997,150,3043,1584,"2",10.3,243.2,228
"498","FEMALE",1997,153,3043,1584,"2",8.5,270.7,228
"499","FEMALE",1997,155,3043,1584,"2",7,288,228
"500","FEMALE",1997,157,3043,1584,"3",7.3,303.1,228
"501","FEMALE",1997,159,3043,1584,"3",6.8,316.4,228
"502","FEMALE",1997,161,3043,1584,"3",10.3,334,228
"503","FEMALE",1997,163,3043,1584,"3",12.5,358.8,228
"504","FEMALE",1997,146,3044,1588,"2",9.5,202.3,228
"505","FEMALE",1997,148,3044,1588,"2",10.5,222.1,228
"506","FEMALE",1997,150,3044,1588,"2",10.3,243.2,228
"507","FEMALE",1997,153,3044,1588,"2",8.5,270.7,228
"508","FEMALE",1997,155,3044,1588,"3",7,288,228
"509","FEMALE",1997,157,3044,1588,"3",7.3,303.1,228
"510","FEMALE",1997,159,3044,1588,"3",6.8,316.4,228
"511","FEMALE",1997,161,3044,1588,"3",10.3,334,228
"512","FEMALE",1997,163,3044,1588,"3",12.5,358.8,228
"513","FEMALE",1997,146,3050,984,"1",9.5,202.3,228
"514","FEMALE",1997,148,3050,984,"1",10.5,222.1,228
"515","FEMALE",1997,150,3050,984,"2",10.3,243.2,228
"516","FEMALE",1997,153,3050,984,"2",8.5,270.7,228
"517","FEMALE",1997,155,3050,984,"2",7,288,228
"518","FEMALE",1997,157,3050,984,"2",7.3,303.1,228
"519","FEMALE",1997,159,3050,984,"3",6.8,316.4,228
"520","FEMALE",1997,161,3050,984,"3",10.3,334,228
"521","FEMALE",1997,163,3050,984,"3",12.5,358.8,228
"522","FEMALE",1997,146,3051,1461,"1",9.5,202.3,228
"523","FEMALE",1997,148,3051,1461,"1",10.5,222.1,228
"524","FEMALE",1997,150,3051,1461,"1",10.3,243.2,228
"525","FEMALE",1997,153,3051,1461,"2",8.5,270.7,228
"526","FEMALE",1997,155,3051,1461,"2",7,288,228
"527","FEMALE",1997,157,3051,1461,"2",7.3,303.1,228
"528","FEMALE",1997,159,3051,1461,"3",6.8,316.4,228
"529","FEMALE",1997,161,3051,1461,"3",10.3,334,228
"530","FEMALE",1997,163,3051,1461,"3",12.5,358.8,228
"531","FEMALE",1997,146,3052,1581,"1",9.5,202.3,228
"532","FEMALE",1997,148,3052,1581,"1",10.5,222.1,228
"533","FEMALE",1997,150,3052,1581,"1",10.3,243.2,228
"534","FEMALE",1997,153,3052,1581,"2",8.5,270.7,228
"535","FEMALE",1997,155,3052,1581,"2",7,288,228
"536","FEMALE",1997,157,3052,1581,"2",7.3,303.1,228
"537","FEMALE",1997,159,3052,1581,"2",6.8,316.4,228
"538","FEMALE",1997,161,3052,1581,"2",10.3,334,228
"539","FEMALE",1997,163,3052,1581,"3",12.5,358.8,228
"540","FEMALE",1997,146,3053,1595,"2",9.5,202.3,228
"541","FEMALE",1997,148,3053,1595,"2",10.5,222.1,228
"542","FEMALE",1997,150,3053,1595,"2",10.3,243.2,228
"543","FEMALE",1997,153,3053,1595,"2",8.5,270.7,228
"544","FEMALE",1997,155,3053,1595,"3",7,288,228
"545","FEMALE",1997,157,3053,1595,"3",7.3,303.1,228
"546","FEMALE",1997,159,3053,1595,"3",6.8,316.4,228
"547","FEMALE",1997,161,3053,1595,"3",10.3,334,228
"548","FEMALE",1997,163,3053,1595,"3",12.5,358.8,228
"549","FEMALE",1997,146,3058,982,"1",9.5,202.3,228
"550","FEMALE",1997,148,3058,982,"1",10.5,222.1,228
"551","FEMALE",1997,150,3058,982,"1",10.3,243.2,228
"552","FEMALE",1997,153,3058,982,"2",8.5,270.7,228
"553","FEMALE",1997,155,3058,982,"2",7,288,228
"554","FEMALE",1997,157,3058,982,"2",7.3,303.1,228
"555","FEMALE",1997,159,3058,982,"3",6.8,316.4,228
"556","FEMALE",1997,161,3058,982,"3",10.3,334,228
"557","FEMALE",1997,163,3058,982,"3",12.5,358.8,228
"558","FEMALE",1997,146,3059,989,"1",9.5,202.3,228
"559","FEMALE",1997,148,3059,989,"1",10.5,222.1,228
"560","FEMALE",1997,150,3059,989,"1",10.3,243.2,228
"561","FEMALE",1997,153,3059,989,"2",8.5,270.7,228
"562","FEMALE",1997,155,3059,989,"2",7,288,228
"563","FEMALE",1997,157,3059,989,"2",7.3,303.1,228
"564","FEMALE",1997,159,3059,989,"2",6.8,316.4,228
"565","FEMALE",1997,161,3059,989,"3",10.3,334,228
"566","FEMALE",1997,163,3059,989,"3",12.5,358.8,228
"567","FEMALE",1997,146,3060,1462,"2",9.5,202.3,228
"568","FEMALE",1997,148,3060,1462,"2",10.5,222.1,228
"569","FEMALE",1997,150,3060,1462,"2",10.3,243.2,228
"570","FEMALE",1997,153,3060,1462,"2",8.5,270.7,228
"571","FEMALE",1997,155,3060,1462,"3",7,288,228
"572","FEMALE",1997,157,3060,1462,"3",7.3,303.1,228
"573","FEMALE",1997,159,3060,1462,"3",6.8,316.4,228
"574","FEMALE",1997,161,3060,1462,"3",10.3,334,228
"575","FEMALE",1997,163,3060,1462,"3",12.5,358.8,228
"576","FEMALE",1997,146,3061,1466,"1",9.5,202.3,228
"577","FEMALE",1997,148,3061,1466,"1",10.5,222.1,228
"578","FEMALE",1997,150,3061,1466,"1",10.3,243.2,228
"579","FEMALE",1997,153,3061,1466,"1",8.5,270.7,228
"580","FEMALE",1997,155,3061,1466,"2",7,288,228
"581","FEMALE",1997,157,3061,1466,"2",7.3,303.1,228
"582","FEMALE",1997,159,3061,1466,"2",6.8,316.4,228
"583","FEMALE",1997,161,3061,1466,"2",10.3,334,228
"584","FEMALE",1997,163,3061,1466,"3",12.5,358.8,228
"585","FEMALE",1997,146,3062,1467,"2",9.5,202.3,228
"586","FEMALE",1997,148,3062,1467,"2",10.5,222.1,228
"587","FEMALE",1997,150,3062,1467,"2",10.3,243.2,228
"588","FEMALE",1997,153,3062,1467,"2",8.5,270.7,228
"589","FEMALE",1997,155,3062,1467,"3",7,288,228
"590","FEMALE",1997,157,3062,1467,"3",7.3,303.1,228
"591","FEMALE",1997,159,3062,1467,"3",6.8,316.4,228
"592","FEMALE",1997,161,3062,1467,"3",10.3,334,228
"593","FEMALE",1997,163,3062,1467,"3",12.5,358.8,228
"594","FEMALE",1997,146,3068,984,"1",9.5,202.3,228
"595","FEMALE",1997,148,3068,984,"1",10.5,222.1,228
"596","FEMALE",1997,150,3068,984,"2",10.3,243.2,228
"597","FEMALE",1997,153,3068,984,"2",8.5,270.7,228
"598","FEMALE",1997,155,3068,984,"2",7,288,228
"599","FEMALE",1997,157,3068,984,"2",7.3,303.1,228
"600","FEMALE",1997,159,3068,984,"2",6.8,316.4,228
"601","FEMALE",1997,161,3068,984,"3",10.3,334,228
"602","FEMALE",1997,163,3068,984,"3",12.5,358.8,228
"603","FEMALE",1997,146,3069,1466,"1",9.5,202.3,228
"604","FEMALE",1997,148,3069,1466,"1",10.5,222.1,228
"605","FEMALE",1997,150,3069,1466,"1",10.3,243.2,228
"606","FEMALE",1997,153,3069,1466,"1",8.5,270.7,228
"607","FEMALE",1997,155,3069,1466,"2",7,288,228
"608","FEMALE",1997,157,3069,1466,"2",7.3,303.1,228
"609","FEMALE",1997,159,3069,1466,"2",6.8,316.4,228
"610","FEMALE",1997,161,3069,1466,"2",10.3,334,228
"611","FEMALE",1997,163,3069,1466,"3",12.5,358.8,228
"612","FEMALE",1997,146,3070,1532,"1",9.5,202.3,228
"613","FEMALE",1997,148,3070,1532,"2",10.5,222.1,228
"614","FEMALE",1997,150,3070,1532,"2",10.3,243.2,228
"615","FEMALE",1997,153,3070,1532,"2",8.5,270.7,228
"616","FEMALE",1997,155,3070,1532,"2",7,288,228
"617","FEMALE",1997,157,3070,1532,"2",7.3,303.1,228
"618","FEMALE",1997,159,3070,1532,"2",6.8,316.4,228
"619","FEMALE",1997,161,3070,1532,"3",10.3,334,228
"620","FEMALE",1997,163,3070,1532,"3",12.5,358.8,228
"621","FEMALE",1997,146,3071,1589,"2",9.5,202.3,228
"622","FEMALE",1997,148,3071,1589,"2",10.5,222.1,228
"623","FEMALE",1997,150,3071,1589,"2",10.3,243.2,228
"624","FEMALE",1997,153,3071,1589,"2",8.5,270.7,228
"625","FEMALE",1997,155,3071,1589,"2",7,288,228
"626","FEMALE",1997,157,3071,1589,"3",7.3,303.1,228
"627","FEMALE",1997,159,3071,1589,"3",6.8,316.4,228
"628","FEMALE",1997,161,3071,1589,"3",10.3,334,228
"629","FEMALE",1997,163,3071,1589,"3",12.5,358.8,228
"630","FEMALE",1997,146,3076,981,"1",9.5,202.3,228
"631","FEMALE",1997,148,3076,981,"1",10.5,222.1,228
"632","FEMALE",1997,150,3076,981,"2",10.3,243.2,228
"633","FEMALE",1997,153,3076,981,"2",8.5,270.7,228
"634","FEMALE",1997,155,3076,981,"2",7,288,228
"635","FEMALE",1997,157,3076,981,"2",7.3,303.1,228
"636","FEMALE",1997,159,3076,981,"3",6.8,316.4,228
"637","FEMALE",1997,161,3076,981,"3",10.3,334,228
"638","FEMALE",1997,163,3076,981,"3",12.5,358.8,228
"639","FEMALE",1997,146,3077,1465,"1",9.5,202.3,228
"640","FEMALE",1997,148,3077,1465,"1",10.5,222.1,228
"641","FEMALE",1997,150,3077,1465,"1",10.3,243.2,228
"642","FEMALE",1997,153,3077,1465,"2",8.5,270.7,228
"643","FEMALE",1997,155,3077,1465,"2",7,288,228
"644","FEMALE",1997,157,3077,1465,"2",7.3,303.1,228
"645","FEMALE",1997,159,3077,1465,"3",6.8,316.4,228
"646","FEMALE",1997,161,3077,1465,"3",10.3,334,228
"647","FEMALE",1997,163,3077,1465,"3",12.5,358.8,228
"648","FEMALE",1997,146,3078,1467,"2",9.5,202.3,228
"649","FEMALE",1997,148,3078,1467,"2",10.5,222.1,228
"650","FEMALE",1997,150,3078,1467,"2",10.3,243.2,228
"651","FEMALE",1997,153,3078,1467,"2",8.5,270.7,228
"652","FEMALE",1997,155,3078,1467,"3",7,288,228
"653","FEMALE",1997,157,3078,1467,"3",7.3,303.1,228
"654","FEMALE",1997,159,3078,1467,"3",6.8,316.4,228
"655","FEMALE",1997,161,3078,1467,"3",10.3,334,228
"656","FEMALE",1997,163,3078,1467,"3",12.5,358.8,228
"657","FEMALE",1997,146,3079,1536,"1",9.5,202.3,228
"658","FEMALE",1997,148,3079,1536,"1",10.5,222.1,228
"659","FEMALE",1997,150,3079,1536,"1",10.3,243.2,228
"660","FEMALE",1997,153,3079,1536,"2",8.5,270.7,228
"661","FEMALE",1997,155,3079,1536,"2",7,288,228
"662","FEMALE",1997,157,3079,1536,"2",7.3,303.1,228
"663","FEMALE",1997,159,3079,1536,"2",6.8,316.4,228
"664","FEMALE",1997,161,3079,1536,"2",10.3,334,228
"665","FEMALE",1997,163,3079,1536,"3",12.5,358.8,228
"666","FEMALE",1997,146,3080,2000,"1",9.5,202.3,228
"667","FEMALE",1997,148,3080,2000,"1",10.5,222.1,228
"668","FEMALE",1997,150,3080,2000,"1",10.3,243.2,228
"669","FEMALE",1997,153,3080,2000,"1",8.5,270.7,228
"670","FEMALE",1997,155,3080,2000,"2",7,288,228
"671","FEMALE",1997,157,3080,2000,"2",7.3,303.1,228
"672","FEMALE",1997,159,3080,2000,"2",6.8,316.4,228
"673","FEMALE",1997,161,3080,2000,"2",10.3,334,228
"674","FEMALE",1997,163,3080,2000,"3",12.5,358.8,228
"675","FEMALE",1997,146,3086,987,"2",9.5,202.3,228
"676","FEMALE",1997,148,3086,987,"2",10.5,222.1,228
"677","FEMALE",1997,150,3086,987,"2",10.3,243.2,228
"678","FEMALE",1997,153,3086,987,"2",8.5,270.7,228
"679","FEMALE",1997,155,3086,987,"3",7,288,228
"680","FEMALE",1997,157,3086,987,"3",7.3,303.1,228
"681","FEMALE",1997,159,3086,987,"3",6.8,316.4,228
"682","FEMALE",1997,161,3086,987,"3",10.3,334,228
"683","FEMALE",1997,163,3086,987,"3",12.5,358.8,228
"684","FEMALE",1997,146,3087,1465,"1",9.5,202.3,228
"685","FEMALE",1997,148,3087,1465,"1",10.5,222.1,228
"686","FEMALE",1997,150,3087,1465,"1",10.3,243.2,228
"687","FEMALE",1997,153,3087,1465,"2",8.5,270.7,228
"688","FEMALE",1997,155,3087,1465,"2",7,288,228
"689","FEMALE",1997,157,3087,1465,"2",7.3,303.1,228
"690","FEMALE",1997,159,3087,1465,"2",6.8,316.4,228
"691","FEMALE",1997,161,3087,1465,"3",10.3,334,228
"692","FEMALE",1997,163,3087,1465,"3",12.5,358.8,228
"693","FEMALE",1997,146,3088,1532,"1",9.5,202.3,228
"694","FEMALE",1997,148,3088,1532,"1",10.5,222.1,228
"695","FEMALE",1997,150,3088,1532,"2",10.3,243.2,228
"696","FEMALE",1997,153,3088,1532,"2",8.5,270.7,228
"697","FEMALE",1997,155,3088,1532,"2",7,288,228
"698","FEMALE",1997,157,3088,1532,"2",7.3,303.1,228
"699","FEMALE",1997,159,3088,1532,"2",6.8,316.4,228
"700","FEMALE",1997,161,3088,1532,"3",10.3,334,228
"701","FEMALE",1997,163,3088,1532,"3",12.5,358.8,228
"702","FEMALE",1997,146,3089,1533,"2",9.5,202.3,228
"703","FEMALE",1997,148,3089,1533,"2",10.5,222.1,228
"704","FEMALE",1997,150,3089,1533,"2",10.3,243.2,228
"705","FEMALE",1997,153,3089,1533,"2",8.5,270.7,228
"706","FEMALE",1997,155,3089,1533,"2",7,288,228
"707","FEMALE",1997,157,3089,1533,"3",7.3,303.1,228
"708","FEMALE",1997,159,3089,1533,"3",6.8,316.4,228
"709","FEMALE",1997,161,3089,1533,"3",10.3,334,228
"710","FEMALE",1997,163,3089,1533,"3",12.5,358.8,228
"711","FEMALE",1997,146,3090,1540,"1",9.5,202.3,228
"712","FEMALE",1997,148,3090,1540,"2",10.5,222.1,228
"713","FEMALE",1997,150,3090,1540,"2",10.3,243.2,228
"714","FEMALE",1997,153,3090,1540,"2",8.5,270.7,228
"715","FEMALE",1997,155,3090,1540,"3",7,288,228
"716","FEMALE",1997,157,3090,1540,"3",7.3,303.1,228
"717","FEMALE",1997,159,3090,1540,"3",6.8,316.4,228
"718","FEMALE",1997,161,3090,1540,"3",10.3,334,228
"719","FEMALE",1997,163,3090,1540,"3",12.5,358.8,228
"720","FEMALE",1997,146,3091,1595,"2",9.5,202.3,228
"721","FEMALE",1997,148,3091,1595,"2",10.5,222.1,228
"722","FEMALE",1997,150,3091,1595,"2",10.3,243.2,228
"723","FEMALE",1997,153,3091,1595,"2",8.5,270.7,228
"724","FEMALE",1997,155,3091,1595,"3",7,288,228
"725","FEMALE",1997,157,3091,1595,"3",7.3,303.1,228
"726","FEMALE",1997,159,3091,1595,"3",6.8,316.4,228
"727","FEMALE",1997,161,3091,1595,"3",10.3,334,228
"728","FEMALE",1997,163,3091,1595,"3",12.5,358.8,228
"729","FEMALE",1997,146,3098,983,"1",9.5,202.3,228
"730","FEMALE",1997,148,3098,983,"1",10.5,222.1,228
"731","FEMALE",1997,150,3098,983,"1",10.3,243.2,228
"732","FEMALE",1997,153,3098,983,"1",8.5,270.7,228
"733","FEMALE",1997,155,3098,983,"2",7,288,228
"734","FEMALE",1997,157,3098,983,"2",7.3,303.1,228
"735","FEMALE",1997,159,3098,983,"2",6.8,316.4,228
"736","FEMALE",1997,161,3098,983,"3",10.3,334,228
"737","FEMALE",1997,163,3098,983,"3",12.5,358.8,228
"738","FEMALE",1997,146,3100,951,"2",9.5,202.3,228
"739","FEMALE",1997,148,3100,951,"2",10.5,222.1,228
"740","FEMALE",1997,150,3100,951,"2",10.3,243.2,228
"741","FEMALE",1997,153,3100,951,"2",8.5,270.7,228
"742","FEMALE",1997,155,3100,951,"3",7,288,228
"743","FEMALE",1997,157,3100,951,"3",7.3,303.1,228
"744","FEMALE",1997,159,3100,951,"3",6.8,316.4,228
"745","FEMALE",1997,161,3100,951,"3",10.3,334,228
"746","FEMALE",1997,163,3100,951,"3",12.5,358.8,228
"747","FEMALE",1997,146,3101,981,"1",9.5,202.3,228
"748","FEMALE",1997,148,3101,981,"2",10.5,222.1,228
"749","FEMALE",1997,150,3101,981,"2",10.3,243.2,228
"750","FEMALE",1997,153,3101,981,"2",8.5,270.7,228
"751","FEMALE",1997,155,3101,981,"2",7,288,228
"752","FEMALE",1997,157,3101,981,"3",7.3,303.1,228
"753","FEMALE",1997,159,3101,981,"3",6.8,316.4,228
"754","FEMALE",1997,161,3101,981,"3",10.3,334,228
"755","FEMALE",1997,163,3101,981,"3",12.5,358.8,228
"756","FEMALE",1997,146,3102,989,"1",9.5,202.3,228
"757","FEMALE",1997,148,3102,989,"1",10.5,222.1,228
"758","FEMALE",1997,150,3102,989,"1",10.3,243.2,228
"759","FEMALE",1997,153,3102,989,"2",8.5,270.7,228
"760","FEMALE",1997,155,3102,989,"2",7,288,228
"761","FEMALE",1997,157,3102,989,"2",7.3,303.1,228
"762","FEMALE",1997,159,3102,989,"2",6.8,316.4,228
"763","FEMALE",1997,161,3102,989,"3",10.3,334,228
"764","FEMALE",1997,163,3102,989,"3",12.5,358.8,228
"765","FEMALE",1997,146,3103,1585,"1",9.5,202.3,228
"766","FEMALE",1997,148,3103,1585,"2",10.5,222.1,228
"767","FEMALE",1997,150,3103,1585,"2",10.3,243.2,228
"768","FEMALE",1997,153,3103,1585,"2",8.5,270.7,228
"769","FEMALE",1997,155,3103,1585,"2",7,288,228
"770","FEMALE",1997,157,3103,1585,"3",7.3,303.1,228
"771","FEMALE",1997,159,3103,1585,"3",6.8,316.4,228
"772","FEMALE",1997,161,3103,1585,"3",10.3,334,228
"773","FEMALE",1997,163,3103,1585,"3",12.5,358.8,228
"774","FEMALE",1997,146,3108,1460,"2",9.5,202.3,228
"775","FEMALE",1997,148,3108,1460,"2",10.5,222.1,228
"776","FEMALE",1997,150,3108,1460,"2",10.3,243.2,228
"777","FEMALE",1997,153,3108,1460,"2",8.5,270.7,228
"778","FEMALE",1997,155,3108,1460,"3",7,288,228
"779","FEMALE",1997,157,3108,1460,"3",7.3,303.1,228
"780","FEMALE",1997,159,3108,1460,"3",6.8,316.4,228
"781","FEMALE",1997,161,3108,1460,"3",10.3,334,228
"782","FEMALE",1997,163,3108,1460,"3",12.5,358.8,228
"783","FEMALE",1997,146,3110,910,"1",9.5,202.3,228
"784","FEMALE",1997,148,3110,910,"1",10.5,222.1,228
"785","FEMALE",1997,150,3110,910,"1",10.3,243.2,228
"786","FEMALE",1997,153,3110,910,"2",8.5,270.7,228
"787","FEMALE",1997,155,3110,910,"2",7,288,228
"788","FEMALE",1997,157,3110,910,"2",7.3,303.1,228
"789","FEMALE",1997,159,3110,910,"2",6.8,316.4,228
"790","FEMALE",1997,161,3110,910,"2",10.3,334,228
"791","FEMALE",1997,163,3110,910,"3",12.5,358.8,228
"792","FEMALE",1997,146,3111,951,"2",9.5,202.3,228
"793","FEMALE",1997,148,3111,951,"2",10.5,222.1,228
"794","FEMALE",1997,150,3111,951,"2",10.3,243.2,228
"795","FEMALE",1997,153,3111,951,"2",8.5,270.7,228
"796","FEMALE",1997,155,3111,951,"3",7,288,228
"797","FEMALE",1997,157,3111,951,"3",7.3,303.1,228
"798","FEMALE",1997,159,3111,951,"3",6.8,316.4,228
"799","FEMALE",1997,161,3111,951,"3",10.3,334,228
"800","FEMALE",1997,163,3111,951,"3",12.5,358.8,228
"801","FEMALE",1997,146,3112,1560,"1",9.5,202.3,228
"802","FEMALE",1997,148,3112,1560,"1",10.5,222.1,228
"803","FEMALE",1997,150,3112,1560,"1",10.3,243.2,228
"804","FEMALE",1997,153,3112,1560,"2",8.5,270.7,228
"805","FEMALE",1997,155,3112,1560,"2",7,288,228
"806","FEMALE",1997,157,3112,1560,"2",7.3,303.1,228
"807","FEMALE",1997,159,3112,1560,"2",6.8,316.4,228
"808","FEMALE",1997,161,3112,1560,"3",10.3,334,228
"809","FEMALE",1997,163,3112,1560,"3",12.5,358.8,228
"810","FEMALE",1997,146,3113,1571,"1",9.5,202.3,228
"811","FEMALE",1997,148,3113,1571,"2",10.5,222.1,228
"812","FEMALE",1997,150,3113,1571,"2",10.3,243.2,228
"813","FEMALE",1997,153,3113,1571,"2",8.5,270.7,228
"814","FEMALE",1997,155,3113,1571,"3",7,288,228
"815","FEMALE",1997,157,3113,1571,"3",7.3,303.1,228
"816","FEMALE",1997,159,3113,1571,"3",6.8,316.4,228
"817","FEMALE",1997,161,3113,1571,"3",10.3,334,228
"818","FEMALE",1997,163,3113,1571,"3",12.5,358.8,228
"819","FEMALE",1997,146,3114,1590,"1",9.5,202.3,228
"820","FEMALE",1997,148,3114,1590,"1",10.5,222.1,228
"821","FEMALE",1997,150,3114,1590,"1",10.3,243.2,228
"822","FEMALE",1997,153,3114,1590,"2",8.5,270.7,228
"823","FEMALE",1997,155,3114,1590,"2",7,288,228
"824","FEMALE",1997,157,3114,1590,"2",7.3,303.1,228
"825","FEMALE",1997,159,3114,1590,"2",6.8,316.4,228
"826","FEMALE",1997,161,3114,1590,"3",10.3,334,228
"827","FEMALE",1997,163,3114,1590,"3",12.5,358.8,228
"828","FEMALE",1997,146,3115,1593,"1",9.5,202.3,228
"829","FEMALE",1997,148,3115,1593,"1",10.5,222.1,228
"830","FEMALE",1997,150,3115,1593,"1",10.3,243.2,228
"831","FEMALE",1997,153,3115,1593,"1",8.5,270.7,228
"832","FEMALE",1997,155,3115,1593,"2",7,288,228
"833","FEMALE",1997,157,3115,1593,"2",7.3,303.1,228
"834","FEMALE",1997,159,3115,1593,"2",6.8,316.4,228
"835","FEMALE",1997,161,3115,1593,"3",10.3,334,228
"836","FEMALE",1997,163,3115,1593,"3",12.5,358.8,228
"837","FEMALE",1997,146,3122,1571,"1",9.5,202.3,228
"838","FEMALE",1997,148,3122,1571,"1",10.5,222.1,228
"839","FEMALE",1997,150,3122,1571,"2",10.3,243.2,228
"840","FEMALE",1997,153,3122,1571,"2",8.5,270.7,228
"841","FEMALE",1997,155,3122,1571,"3",7,288,228
"842","FEMALE",1997,157,3122,1571,"3",7.3,303.1,228
"843","FEMALE",1997,159,3122,1571,"3",6.8,316.4,228
"844","FEMALE",1997,161,3122,1571,"3",10.3,334,228
"845","FEMALE",1997,163,3122,1571,"3",12.5,358.8,228
"846","FEMALE",1997,146,3123,1583,"2",9.5,202.3,228
"847","FEMALE",1997,148,3123,1583,"2",10.5,222.1,228
"848","FEMALE",1997,150,3123,1583,"2",10.3,243.2,228
"849","FEMALE",1997,153,3123,1583,"2",8.5,270.7,228
"850","FEMALE",1997,155,3123,1583,"3",7,288,228
"851","FEMALE",1997,157,3123,1583,"3",7.3,303.1,228
"852","FEMALE",1997,159,3123,1583,"3",6.8,316.4,228
"853","FEMALE",1997,161,3123,1583,"3",10.3,334,228
"854","FEMALE",1997,163,3123,1583,"3",12.5,358.8,228
"855","FEMALE",1997,146,3124,1594,"1",9.5,202.3,228
"856","FEMALE",1997,148,3124,1594,"1",10.5,222.1,228
"857","FEMALE",1997,150,3124,1594,"2",10.3,243.2,228
"858","FEMALE",1997,153,3124,1594,"2",8.5,270.7,228
"859","FEMALE",1997,155,3124,1594,"2",7,288,228
"860","FEMALE",1997,157,3124,1594,"2",7.3,303.1,228
"861","FEMALE",1997,159,3124,1594,"2",6.8,316.4,228
"862","FEMALE",1997,161,3124,1594,"3",10.3,334,228
"863","FEMALE",1997,163,3124,1594,"3",12.5,358.8,228
"864","FEMALE",1997,146,3128,1586,"2",9.5,202.3,228
"865","FEMALE",1997,148,3128,1586,"2",10.5,222.1,228
"866","FEMALE",1997,150,3128,1586,"2",10.3,243.2,228
"867","FEMALE",1997,153,3128,1586,"2",8.5,270.7,228
"868","FEMALE",1997,155,3128,1586,"2",7,288,228
"869","FEMALE",1997,157,3128,1586,"3",7.3,303.1,228
"870","FEMALE",1997,159,3128,1586,"3",6.8,316.4,228
"871","FEMALE",1997,161,3128,1586,"3",10.3,334,228
